order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,rated_or_not,total_time_taken,more_or_less_60
1476923,50199,J. G. Melon,American,19.4,Weekday,4,35,26,Rated,61,More than 60 mins
1477362,172758,Shake Shack,American,12.23,Weekday,4,31,24,Rated,55,Less than 60 mins
1477404,96254,Yama Japanese Restaurant,Japanese,6.69,Weekend,4,28,17,Rated,45,Less than 60 mins
1477000,328731,Blue Ribbon Fried Chicken,American,29.59,Weekend,5,23,25,Rated,48,Less than 60 mins
1478148,261371,Shake Shack,American,22.31,Weekend,Not given,35,28,Not rated,63,More than 60 mins
1477377,198802,DuMont Burger,American,12.56,Weekend,Not given,35,19,Not rated,54,Less than 60 mins
1478039,292343,Amy Ruth's,Southern,12.23,Weekday,Not given,32,33,Not rated,65,More than 60 mins
1478320,85091,The Meatball Shop,Italian,13.53,Weekday,3,20,31,Rated,51,Less than 60 mins
1478304,321492,'wichcraft,American,8.1,Weekday,5,28,28,Rated,56,Less than 60 mins
1477194,62540,Blue Ribbon Sushi,Japanese,5.92,Weekday,Not given,27,31,Not rated,58,Less than 60 mins
1477132,110792,Blue Ribbon Sushi,Japanese,12.13,Weekend,5,28,15,Rated,43,Less than 60 mins
1477466,222734,Shake Shack,American,13.97,Weekend,5,35,27,Rated,62,More than 60 mins
1476700,127036,Shake Shack,American,12.23,Weekend,Not given,27,18,Not rated,45,Less than 60 mins
1478011,96877,Melt Shop,American,16.98,Weekend,5,30,19,Rated,49,Less than 60 mins
1476748,109906,The Meatball Shop,American,9.27,Weekend,Not given,24,23,Not rated,47,Less than 60 mins
1477437,304993,Shake Shack,American,31.43,Weekend,3,31,24,Rated,55,Less than 60 mins
1477550,97324,Shake Shack,American,29.05,Weekday,4,27,29,Rated,56,Less than 60 mins
1478277,48282,The Meatball Shop,American,14.5,Weekend,5,34,25,Rated,59,Less than 60 mins
1476873,237616,Shake Shack,American,5.82,Weekend,Not given,26,30,Not rated,56,Less than 60 mins
1477353,106324,The Meatball Shop,Italian,16.2,Weekend,5,21,26,Rated,47,Less than 60 mins
1478190,94152,RedFarm Broadway,Chinese,8.68,Weekday,3,33,30,Rated,63,More than 60 mins
1477316,164776,TAO,Japanese,15.67,Weekend,5,20,22,Rated,42,Less than 60 mins
1476981,138586,Shake Shack,American,5.82,Weekend,Not given,22,28,Not rated,50,Less than 60 mins
1477473,97838,Han Dynasty,Chinese,29.15,Weekend,Not given,29,21,Not rated,50,Less than 60 mins
1476701,292602,Chipotle Mexican Grill $1.99 Delivery,Mexican,22.31,Weekend,5,31,17,Rated,48,Less than 60 mins
1477421,397537,The Smile,American,12.18,Weekend,5,31,19,Rated,50,Less than 60 mins
1477819,35309,Blue Ribbon Sushi,Japanese,25.22,Weekday,Not given,31,24,Not rated,55,Less than 60 mins
1477513,64151,Jack's Wife Freda,Mediterranean,12.18,Weekday,5,23,31,Rated,54,Less than 60 mins
1478056,120353,Blue Ribbon Sushi,Japanese,19.45,Weekend,Not given,28,24,Not rated,52,Less than 60 mins
